seller_type,house_type,rooms,area_m2,floor,floors_total,build_type,planning,bathroom,furnished,includes,nearby,commission,description,city,url
Biznes,Yangi qurilgan uylar,3,85,2,8,Gʻishtli,Alohida ajratilgan,Alohida,Ha,"Internet, Telefon, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Bor,TavsifРеклама № 1998Заходи и Живи 3х комнатная квартира на 2 этаже в Новостройке с Лифтом РудакийАгентство Недвижимости Самарканда•Тип жилья: Новостройка.•Количество комнат: 3.•Этаж: 2 с лифтом.•Этажность дома: 8.•Площадь: 85м².•Состояние: Заходи и Живи.•Адрес: Рудакий.•Ориентир: Олтин Самарканд.•Кадастр: имеется•Лифт: есть•Цена: 94.990 у.е. торг имеется.Наши контакты:+99891-557-83-84 Зафар+99891-554-14-04 Жонибекхэш-тэг: #3_ком #новостройка #рудакий,,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-3-komnatnaya-kvartira-na-2-etazhe-ID46fOs.html
Biznes,Yangi qurilgan uylar,2,86,5,8,Monolitli,Alohida ajratilgan,Alohida,Ha,"Internet, Telefon, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,TavsifНовый объект на продаже!Pandora Xon SaroyДокументы (кадастр): естьКомнат: 2Этаж 5/ Этажность: 8/Метраж: 61м2; + терасса 25Ремонт: С ремонтомРайон: ЮнусабадЦена: 80 000у.е+998771010015AlphaRealty07,,https://www.olx.uz/d/oz/obyavlenie/yunusabad-pandora-novostrojka-kadastr-bor-2xonali-86m2-zor-narxda-ID46fOh.html
Biznes,Yangi qurilgan uylar,4,104,2,14,Monolitli,Alohida ajratilgan,2 va undan koʻp sanuzel,Ha,"Internet, Telefon, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifПродается 4-комнатная квартира в Zarafshan City, Яккасарайский районОриентир: ТРЦ PYRAMIT, кафе BON, Фрунзенский торговый центр, Международный аэропортЗастройщик: Zarafshan Golden GroupКадастр: скоро будетЭтаж: 2 из 14Площадь: 104 м²Ремонт: евроПланировка: раздельнаяСанузлы: 2Тип дома: монолитЦена: 192 999 долларовТелефон: +998 77 003 29 22O‘zbek tilida:Zarafshan City турар жой мажмуасида 4 хонали квартира сотилади, Яккасарой туманиМўлжал: PYRAMIT савдо маркази, BON кафе, Фрунзе бозори, Халқаро аэропортҚурилган: Zarafshan Golden GroupКадастр: тез орада тайёр бўладиҚават: 2/14Майдони: 104 м²Таъмир: евроРежа: ажратилганСанузел: 2 таБино тури: монолитНархи: 192 999 долларТелефон: +998 77 003 29 22",,https://www.olx.uz/d/oz/obyavlenie/srochno-yakkasaraj-zarafshan-sity-4kom-104m2-pyramit-kafe-bon-arzon-ID43fyq.html
Biznes,Yangi qurilgan uylar,1,30,3,3,Gʻishtli,Alohida ajratilgan,Aralash,Ha,"Internet, Kabelli TV, Oshxona","Maktab, Bolalar bogʻchasi, Bekatlar, Koʻngilochar muassasalar, Restoran, kafelar, Supermarket, doʻkonlar",Yo’q,"TavsifГ.Ташкент,массив Куйлюк 1,уд.Парвона1 комн.квартира с ремонтом,30 КВ.м,свет,газ,вода есть,от главной дороги 200м,из мебели остаётся кухонный,прихожая,коврыЦена не окончательная можно договориться  32400у.е. СРОЧНОтел+998996000212 собственник",,https://www.olx.uz/d/oz/obyavlenie/prodazha-kvartiry-ID45jf6.html
Biznes,Yangi qurilgan uylar,2,75,2,7,Gʻishtli,Alohida ajratilgan,Alohida,Ha,,,Bor,"TavsifХоналар сони: #2хКават: 2+лифтУйнинг каватлар сони: 7Манзил: крытый, напротив военкоматКурилиш тури: кирпичныйХоналар жойлашуви: алохидаУмумий майдони: 75 квмХолати: евроремонтНархи: 56.900$Тел:91-246-7447 / 91-979-7447",,https://www.olx.uz/d/oz/obyavlenie/2-xonalik-kvartira-2-etazh-yangi-liftlik-dom-krytyj-naprotiv-voenkomat-ID46fO7.html
Biznes,Ikkilamchi bozor,3,78,2,5,Panelli,Alohida ajratilgan,Alohida,Yoʻq,"Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Yo’q,"TavsifПродаём 3-х комнатную квартирувсего за $72000 (торг)Дом панельный 3/2/5Не торцеваяБалкон 2х6 очень уютныйОбщая площадь 78м²Комнаты раздельныеСанузел раздельныйСостояние отличное зайти и житьЛокация: Сергели 2Вся инфраструктура в шаговой доступности: метро, Ярмарка, Корзинка, школы, детские сады, зелёный двор и тдРассмотрим вариант под ипотеку!Торг уместен, на месте!Телефон для связи Гульнара+998908212112+998712519279",,https://www.olx.uz/d/oz/obyavlenie/prodayu-3-x-komnatnuyu-kvartiru-sergeli-2-ID46fOa.html
Biznes,Ikkilamchi bozor,3,67,2,4,Panelli,Aralash-alohida,Alohida,Ha,"Internet, Kabelli TV, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifСрочно Продаётся 3-х ком квартира на 2-этаже 4х этажного дома Яшнабадский район ул Авиосозлар 1. Общая площадь 67кв.м2.Состояние квартир чистая с балконом 1.5х6 санузел разделение расположена в хорошим месте рядом есть школа и детский сад,  магазин, рынка Кадышва, метро 3-бекат карзинка. Подробнее по вопросу звоните... +998935733009",,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-3-x-kom-kvartira-na-aviosozlar-1-ID45rdg.html
Jismoniy shaxs,Ikkilamchi bozor,9,5,1,1,Gʻishtli,Aralash,Alohida,Yoʻq,Oshxona,"Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifУй сотилади срочно пмк4 да  !Сирдарё вилояти, Боёвут ШАХАРЧАСИ, Сохил махалласи, Гулхан кучаси 13 уй.МУЛЖАЛ ПЕМКА 4 ДАГИ ГРИЛЛ ЧОЙХОНА ТУГРИСИДАГИ КУЧАДА ЖОЙЛАШГАНХОНАЛАР СОНИ 9 ТАОШХОНА, ХАММОМ, ХОЖАТХОНА БОР АЛОХИДА ХОВЛИДАСув, газ, светдан умуман муаммо йук ховлида кран бор,Келишадиган жойи борХужжатлари 100 фоиз жойида.+998902415212Телеграм оркали ёзсангиз хам булади.",,https://www.olx.uz/d/oz/obyavlenie/boyovut-shaxarchasida-srochno-uj-sotiladi-pmk4-da-ID44L3f.html
Jismoniy shaxs,Yangi qurilgan uylar,2,68.90,7,13,Gʻishtli,Alohida ajratilgan,Alohida,Yoʻq,Balkon,"Bolalar maydonchasi, Bekatlar, Park, yashil zona, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifПродается 2х комнатная квартира ( новостройка). Кадастр имеется.Можно в ипотекуВ квартире установлены счетчики:Газовые, электрические, холодной и горячей водыТакже в квартире установлены: ванна, газовая плита, унитаз",,https://www.olx.uz/d/oz/obyavlenie/2x-komnatnaya-kvartira-ipoteka-g-zarafshan-ID3T25L.html
Jismoniy shaxs,Yangi qurilgan uylar,3,83,7,12,Monolitli,Alohida ajratilgan,Aralash,Yoʻq,"Internet, Telefon, Konditsioner, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifПродается 3-х комнатная квартира в ЖК «Parkwood» (Новостройка)Локация:•     Ор-р: Госпитальный, ул.Нукус, Макро•   Район: МирабадскийХарактеристики:•	Комнат: 3•	Этаж: 7 / 12•	Площадь: 83 м² + два (2) балконы•	Состояние: выполнены электромонтажные работы, теплый пол, сантехника, кондиционеры, установлен двух контурный котелПреимущества ЖК:•	Современный жилой комплекс с развитой инфраструктурой•	Охраняемая территория, парковка•	Рядом школы, детские сады, магазины, кафе•	Удобная транспортная развязкаЦена:  155.000 у.еКонтакт: +998 97 233 33 73 Алижан",,https://www.olx.uz/d/oz/obyavlenie/3x-komnatnaya-kvartira-v-zhk-parkwoodnovostrojka-oformlen-kadastr-ID3YtUw.html
Biznes,Yangi qurilgan uylar,2,44,8,8,Gʻishtli,Aralash-alohida,Aralash,Yoʻq,"Internet, Kabelli TV, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Yo’q,Tavsif#Яшнабот жк иззат Азия Хаус навастройкаСрочно сотилади1*2/8/8 44м2Гиштли домЛифти борХужати жойдаРемонти янгиТел 939261219,,https://www.olx.uz/d/oz/obyavlenie/yashnabot-izzat-2-8-8-44m2-ID45Qhk.html
Biznes,Ikkilamchi bozor,2,65,4,9,Monolitli,Alohida ajratilgan,Alohida,Ha,"Telefon, Kabelli TV, Internet, Konditsioner, Balkon, Televizor, Oshxona, Muzlatkich, Kir yuvish mashinasi","Bolalar maydonchasi, Maktab, Koʻngilochar muassasalar, Kasalxona, poliklinika, Supermarket, doʻkonlar, Park, yashil zona, Bekatlar, turargoh, Bolalar bogʻchasi, Restoran, kafelar",Yo’q,TavsifЧиланзар 16 Квартал2\4\9Средний ремонтПлощадь 65м²РазделкаБалкон 1×7Ориентир Метро ЧиланзарЦена 78.000$Звоните по номеру +998992843233.Или напишите в телеграм!,,https://www.olx.uz/d/oz/obyavlenie/razdelka-65m-chilonzor-16-kvartal-2-4-9-kvartira-sotiladi-ormetro-ID452eD.html
Biznes,Ikkilamchi bozor,2,55,2,5,Gʻishtli,Aralash,,Ha,"Internet, Telefon, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,Tavsif2в3/2/5 Академ ГородокМирзо Улугбекский районТип строения КирпичПлощадь 55 м²Вся техника HoffmanЦена 87.000901757901 / 909722077,,https://www.olx.uz/d/oz/obyavlenie/2v3-2-5-akadem-gorodok-evroremont-mebel-texnika-ID46fNP.html
Biznes,Yangi qurilgan uylar,2,67.50,10,11,Gʻishtli,Alohida ajratilgan,,Yoʻq,,,Yo’q,Tavsif2/10/11 новостройка67.5 м²Юнусабад-10Ор-р: Большая кольцеваяРаздельная планировкаВнутри сделан предсистовой ремонтКвартира с Кадастром !Цена: 53.000 уе+998332092929+998909553948,,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kvartira-2-10-11-yunusabad-10-novostrojka-67m2-ID45rd0.html
Biznes,Yangi qurilgan uylar,2,50,8,9,Monolitli,Alohida ajratilgan,Aralash,Ha,"Internet, Telefon, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifПродаётся квартира 2/8/9Golden House ЖК «Assalom»ул.Махтумкули(IT-Park,Makro)Общая площадь: 50 м2Состояние: ЕвроремонтМебель/Техника/БалконЗакрытый охраняемый дворЦена: 87.000 у.еПо всем вопросам:+99899-698-08-80+99899-648-08-80",,https://www.olx.uz/d/oz/obyavlenie/novostrojka-2-8-9-ul-maxtumkulimakrogolden-house-assalom-ID45Gnb.html
Biznes,Yangi qurilgan uylar,2,67,6,51,Monolitli,Alohida ajratilgan,Alohida,Yoʻq,,"Restoran, kafelar, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Kasalxona, poliklinika, Koʻngilochar muassasalar, Maktab, Bolalar maydonchasi",Yo’q,"TavsifСРОЧНОТашкент Ситижк ""Nest One""Комнат: 2Этаж: 6Этажность: 51Площадь: 67.47кв.мСостояние: КоробкаЦена: 2500 $ -1кв.м(168.000$)Тел +998900070022 Шухрат",,https://www.olx.uz/d/oz/obyavlenie/srochno-tashkent-siti-zhk-nest-one-2-6-51-68m2-2500-za-m2-ID46fNF.html
Biznes,Ikkilamchi bozor,2,48,4,4,Panelli,Aralash,Alohida,Yoʻq,"Internet, Telefon, Kabelli TV, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Yo’q,"TavsifКонтакт 997613233Наш сайт Bayt.Olx.uzЧиланзар 8 квартал2в3/4/4Ориентир: ЗАГСРемонт: СреднийТип строения: ПанельныйПланировка: ЗеркалкаПлощадь: 48м²Балкон: 1,5×3Сан.узел: РаздельныйМебель: НетТехника: НетЦена: 50500",,https://www.olx.uz/d/oz/obyavlenie/zerkalka-2v3-4-4-chilanzar-8-kvartal-zags-prodayotsya-kvartira-ID46fNH.html
Biznes,Ikkilamchi bozor,1,34,1,5,Gʻishtli,,Aralash,Ha,"Internet, Telefon, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Yo’q,TavsifТелефон 993078411Чиланзар 24-квартал1|1|5Огород+ПорковкаОриентир: Ватан плазаРемонт: Средний чистый с Мебель ТехникаТип строения: КирпичныйПлощадь: 34м²Балкон: нетСан.узел: Совмещенный,,https://www.olx.uz/d/oz/obyavlenie/vatan-restoran-1-1-5-kirpichnyj-pod-evro-prodayotsya-kvartira-ID46fNE.html
